Data;Open;High;Low;Close;Candle
11/04/2022 17:15;116860;116930;116855;116900;100
11/04/2022 17:10;116930;116945;116830;116855;99
11/04/2022 17:05;116945;117005;116910;116935;98
11/04/2022 17:00;116920;117015;116865;116945;97
11/04/2022 16:55;117120;117130;116750;116915;96
11/04/2022 16:50;117190;117255;117020;117115;95
11/04/2022 16:45;117200;117250;117140;117195;94
11/04/2022 16:40;117185;117255;117110;117200;93
11/04/2022 16:35;117095;117185;117080;117185;92
11/04/2022 16:30;117315;117325;117080;117090;91
11/04/2022 16:25;117375;117410;117295;117315;90
11/04/2022 16:20;117330;117465;117285;117375;89
11/04/2022 16:15;117405;117415;117310;117325;88
11/04/2022 16:10;117410;117450;117345;117405;87
11/04/2022 16:05;117340;117415;117305;117405;86
11/04/2022 16:00;117300;117430;117290;117345;85
11/04/2022 15:55;117280;117355;117255;117295;84
11/04/2022 15:50;117300;117350;117225;117280;83
11/04/2022 15:45;117275;117370;117255;117295;82
11/04/2022 15:40;117345;117390;117185;117275;81
11/04/2022 15:35;117420;117455;117315;117350;80
11/04/2022 15:30;117360;117430;117270;117415;79
11/04/2022 15:25;117355;117415;117330;117355;78
11/04/2022 15:20;117415;117460;117320;117360;77
11/04/2022 15:15;117445;117470;117375;117415;76
11/04/2022 15:10;117550;117585;117425;117450;75
11/04/2022 15:05;117445;117640;117420;117555;74
11/04/2022 15:00;117635;117660;117430;117445;73
11/04/2022 14:55;117490;117660;117470;117640;72
11/04/2022 14:50;117405;117500;117365;117495;71
11/04/2022 14:45;117410;117485;117390;117405;70
11/04/2022 14:40;117430;117510;117360;117405;69
11/04/2022 14:35;117435;117490;117360;117430;68
11/04/2022 14:30;117390;117445;117375;117440;67
11/04/2022 14:25;117340;117390;117290;117390;66
11/04/2022 14:20;117455;117500;117320;117340;65
11/04/2022 14:15;117465;117495;117390;117455;64
11/04/2022 14:10;117435;117530;117400;117465;63
11/04/2022 14:05;117430;117495;117380;117440;62
11/04/2022 14:00;117250;117450;117250;117430;61
11/04/2022 13:55;117295;117325;117215;117250;60
11/04/2022 13:50;117370;117390;117255;117295;59
11/04/2022 13:45;117345;117470;117315;117375;58
11/04/2022 13:40;117440;117440;117330;117345;57
11/04/2022 13:35;117470;117595;117420;117435;56
11/04/2022 13:30;117415;117495;117400;117470;55
11/04/2022 13:25;117470;117500;117375;117415;54
11/04/2022 13:20;117525;117530;117435;117465;53
11/04/2022 13:15;117480;117570;117455;117525;52
11/04/2022 13:10;117475;117495;117415;117480;51
11/04/2022 13:05;117420;117485;117405;117470;50
11/04/2022 13:00;117325;117440;117320;117420;49
11/04/2022 12:55;117350;117385;117285;117325;48
11/04/2022 12:50;117300;117415;117250;117350;47
11/04/2022 12:45;117305;117395;117250;117300;46
11/04/2022 12:40;117285;117330;117250;117305;45
11/04/2022 12:35;117210;117295;117210;117280;44
11/04/2022 12:30;117135;117255;117110;117215;43
11/04/2022 12:25;117230;117245;117125;117130;42
11/04/2022 12:20;117300;117345;117125;117230;41
11/04/2022 12:15;117260;117335;117245;117305;40
11/04/2022 12:10;117300;117425;117200;117260;39
11/04/2022 12:05;117405;117445;117275;117300;38
11/04/2022 12:00;117420;117460;117355;117405;37
11/04/2022 11:55;117450;117480;117380;117425;36
11/04/2022 11:50;117370;117485;117315;117455;35
11/04/2022 11:45;117175;117415;117165;117365;34
11/04/2022 11:40;117300;117415;117155;117175;33
11/04/2022 11:35;117425;117525;117300;117300;32
11/04/2022 11:30;117520;117620;117370;117430;31
11/04/2022 11:25;117555;117605;117405;117525;30
11/04/2022 11:20;117510;117685;117495;117550;29
11/04/2022 11:15;117475;117575;117445;117510;28
11/04/2022 11:10;117565;117610;117415;117475;27
11/04/2022 11:05;117495;117615;117400;117565;26
11/04/2022 11:00;117650;117780;117485;117495;25
11/04/2022 10:55;117520;117695;117510;117650;24
11/04/2022 10:50;117395;117535;117265;117515;23
11/04/2022 10:45;117370;117550;117290;117395;22
11/04/2022 10:40;117120;117390;117060;117365;21
11/04/2022 10:35;117400;117470;117095;117120;20
11/04/2022 10:30;117465;117500;117100;117395;19
11/04/2022 10:25;117295;117470;117275;117470;18
11/04/2022 10:20;117320;117365;117225;117295;17
11/04/2022 10:15;117155;117405;117150;117320;16
11/04/2022 10:10;117190;117230;117050;117155;15
11/04/2022 10:05;117000;117215;116980;117195;14
11/04/2022 10:00;117120;117220;116975;117000;13
11/04/2022 09:55;117240;117290;117115;117125;12
11/04/2022 09:50;117325;117365;117205;117235;11
11/04/2022 09:45;117295;117385;117295;117325;10
11/04/2022 09:40;117425;117495;117260;117295;9
11/04/2022 09:35;117260;117440;117250;117420;8
11/04/2022 09:30;117460;117510;117215;117260;7
11/04/2022 09:25;117465;117630;117385;117460;6
11/04/2022 09:20;117705;117760;117460;117465;5
11/04/2022 09:15;117630;117710;117535;117705;4
11/04/2022 09:10;117660;117740;117560;117635;3
11/04/2022 09:05;117795;117800;117600;117660;2
11/04/2022 09:00;117725;117830;117415;117790;1
08/04/2022 17:50;118465;118485;118225;118330;107
08/04/2022 17:45;118420;118475;118390;118465;106
08/04/2022 17:40;118415;118445;118340;118420;105
08/04/2022 17:35;118425;118435;118335;118415;104
08/04/2022 17:30;118430;118505;118405;118420;103
08/04/2022 17:25;118440;118450;118400;118430;102
08/04/2022 17:20;118425;118445;118360;118435;101
08/04/2022 17:15;118325;118440;118305;118425;100
08/04/2022 17:10;118460;118460;118320;118320;99
08/04/2022 17:05;118345;118515;118340;118455;98
08/04/2022 17:00;118240;118385;118235;118345;97
08/04/2022 16:55;118325;118355;118140;118240;96
08/04/2022 16:50;118370;118415;118255;118330;95
08/04/2022 16:45;118365;118410;118330;118375;94
08/04/2022 16:40;118245;118380;118215;118365;93
08/04/2022 16:35;118460;118465;118235;118240;92
08/04/2022 16:30;118475;118525;118425;118455;91
08/04/2022 16:25;118415;118480;118400;118475;90
08/04/2022 16:20;118345;118425;118310;118415;89
08/04/2022 16:15;118340;118455;118300;118345;88
08/04/2022 16:10;118305;118440;118245;118340;87
08/04/2022 16:05;118380;118410;118295;118310;86
08/04/2022 16:00;118530;118545;118360;118385;85
08/04/2022 15:55;118510;118560;118490;118530;84
08/04/2022 15:50;118400;118585;118380;118515;83
08/04/2022 15:45;118410;118460;118375;118400;82
08/04/2022 15:40;118455;118475;118385;118410;81
08/04/2022 15:35;118375;118480;118340;118450;80
08/04/2022 15:30;118385;118410;118290;118375;79
08/04/2022 15:25;118380;118420;118255;118385;78
08/04/2022 15:20;118385;118480;118350;118380;77
08/04/2022 15:15;118385;118405;118320;118385;76
08/04/2022 15:10;118420;118435;118330;118380;75
08/04/2022 15:05;118445;118480;118350;118425;74
08/04/2022 15:00;118460;118525;118395;118445;73
08/04/2022 14:55;118370;118495;118330;118460;72
08/04/2022 14:50;118390;118445;118275;118370;71
08/04/2022 14:45;118550;118550;118390;118395;70
08/04/2022 14:40;118625;118630;118480;118550;69
08/04/2022 14:35;118605;118660;118585;118630;68
08/04/2022 14:30;118635;118660;118590;118605;67
08/04/2022 14:25;118605;118675;118560;118635;66
08/04/2022 14:20;118665;118680;118595;118605;65
08/04/2022 14:15;118865;118870;118655;118665;64
08/04/2022 14:10;118795;118890;118775;118865;63
08/04/2022 14:05;118730;118815;118700;118790;62
08/04/2022 14:00;118750;118755;118640;118725;61
08/04/2022 13:55;118855;118860;118705;118750;60
08/04/2022 13:50;118775;118860;118750;118850;59
08/04/2022 13:45;118760;118800;118720;118770;58
08/04/2022 13:40;118755;118800;118740;118765;57
08/04/2022 13:35;118695;118760;118665;118755;56
08/04/2022 13:30;118700;118775;118670;118695;55
08/04/2022 13:25;118615;118720;118605;118700;54
08/04/2022 13:20;118655;118695;118580;118610;53
08/04/2022 13:15;118645;118680;118575;118650;52
08/04/2022 13:10;118670;118695;118605;118640;51
08/04/2022 13:05;118615;118715;118580;118675;50
08/04/2022 13:00;118560;118675;118475;118615;49
08/04/2022 12:55;118550;118625;118530;118560;48
08/04/2022 12:50;118560;118625;118495;118550;47
08/04/2022 12:45;118570;118610;118510;118565;46
08/04/2022 12:40;118720;118765;118565;118575;45
08/04/2022 12:35;118900;118935;118715;118720;44
08/04/2022 12:30;118805;118945;118800;118900;43
08/04/2022 12:25;118835;118850;118760;118800;42
08/04/2022 12:20;118810;118895;118775;118835;41
08/04/2022 12:15;118785;118900;118725;118810;40
08/04/2022 12:10;118785;118845;118730;118780;39
08/04/2022 12:05;118705;118805;118660;118785;38
08/04/2022 12:00;118740;118850;118680;118700;37
08/04/2022 11:55;118630;118770;118590;118740;36
08/04/2022 11:50;118370;118780;118365;118635;35
08/04/2022 11:45;118540;118670;118365;118370;34
08/04/2022 11:40;118505;118620;118465;118545;33
08/04/2022 11:35;118455;118565;118410;118510;32
08/04/2022 11:30;118345;118580;118325;118460;31
08/04/2022 11:25;118120;118395;118120;118340;30
08/04/2022 11:20;118080;118135;117975;118125;29
08/04/2022 11:15;117985;118090;117910;118080;28
08/04/2022 11:10;117890;117990;117835;117980;27
08/04/2022 11:05;117820;117935;117780;117895;26
08/04/2022 11:00;117560;117935;117560;117820;25
08/04/2022 10:55;117550;117630;117515;117565;24
08/04/2022 10:50;117690;117730;117540;117555;23
08/04/2022 10:45;117935;117955;117655;117690;22
08/04/2022 10:40;118130;118145;117915;117935;21
08/04/2022 10:35;118075;118195;118030;118135;20
08/04/2022 10:30;118340;118415;117970;118075;19
08/04/2022 10:25;118535;118565;118305;118340;18
08/04/2022 10:20;118530;118580;118430;118535;17
08/04/2022 10:15;118420;118600;118415;118530;16
08/04/2022 10:10;118285;118450;118260;118420;15
08/04/2022 10:05;118200;118300;118165;118280;14
08/04/2022 10:00;118355;118370;118145;118200;13
08/04/2022 09:55;118415;118460;118355;118355;12
08/04/2022 09:50;118430;118475;118355;118415;11
08/04/2022 09:45;118500;118510;118410;118430;10
08/04/2022 09:40;118560;118580;118400;118500;9
08/04/2022 09:35;118685;118710;118530;118555;8
08/04/2022 09:30;118485;118690;118475;118685;7
08/04/2022 09:25;118415;118485;118375;118480;6
08/04/2022 09:20;118455;118495;118400;118415;5
08/04/2022 09:15;118505;118530;118415;118455;4
08/04/2022 09:10;118655;118715;118480;118505;3
08/04/2022 09:05;118890;118905;118640;118655;2
08/04/2022 09:00;119290;119290;118730;118890;1
07/04/2022 17:50;118980;119060;118945;118960;107
07/04/2022 17:45;119075;119095;118975;118980;106
07/04/2022 17:40;119080;119110;119040;119075;105
07/04/2022 17:35;119065;119135;119030;119080;104
07/04/2022 17:30;119010;119170;118995;119065;103
07/04/2022 17:25;118965;119035;118965;119005;102
07/04/2022 17:20;119010;119015;118930;118970;101
07/04/2022 17:15;118985;119080;118975;119010;100
07/04/2022 17:10;118965;119015;118910;118980;99
07/04/2022 17:05;119025;119080;118930;118965;98
07/04/2022 17:00;118980;119045;118920;119025;97
07/04/2022 16:55;119105;119115;118885;118980;96
07/04/2022 16:50;119290;119310;119100;119110;95
07/04/2022 16:45;119360;119395;119260;119285;94
07/04/2022 16:40;119310;119435;119300;119355;93
07/04/2022 16:35;119225;119320;119140;119310;92
07/04/2022 16:30;119130;119245;119105;119225;91
07/04/2022 16:25;119150;119240;119085;119130;90
07/04/2022 16:20;119210;119215;119100;119150;89
07/04/2022 16:15;119260;119290;119160;119210;88
07/04/2022 16:10;118955;119275;118915;119255;87
07/04/2022 16:05;119030;119040;118920;118950;86
07/04/2022 16:00;118990;119105;118970;119025;85
07/04/2022 15:55;118920;119020;118895;118990;84
07/04/2022 15:50;118845;118965;118825;118920;83
07/04/2022 15:45;118880;118910;118805;118850;82
07/04/2022 15:40;118710;118890;118610;118880;81
07/04/2022 15:35;118595;118730;118555;118710;80
07/04/2022 15:30;118505;118615;118475;118595;79
07/04/2022 15:25;118470;118615;118455;118500;78
07/04/2022 15:20;118480;118505;118345;118465;77
07/04/2022 15:15;118590;118615;118470;118485;76
07/04/2022 15:10;118625;118625;118535;118590;75
07/04/2022 15:05;118720;118745;118600;118625;74
07/04/2022 15:00;118670;118785;118605;118720;73
07/04/2022 14:55;118420;118710;118400;118675;72
07/04/2022 14:50;118345;118455;118320;118415;71
07/04/2022 14:45;118395;118430;118285;118345;70
07/04/2022 14:40;118400;118435;118350;118395;69
07/04/2022 14:35;118410;118505;118370;118395;68
07/04/2022 14:30;118430;118540;118370;118410;67
07/04/2022 14:25;118355;118540;118350;118430;66
07/04/2022 14:20;118310;118415;118300;118350;65
07/04/2022 14:15;118315;118365;118280;118305;64
07/04/2022 14:10;118300;118435;118265;118315;63
07/04/2022 14:05;118410;118420;118255;118295;62
07/04/2022 14:00;118255;118445;118235;118415;61
07/04/2022 13:55;118165;118300;118150;118255;60
07/04/2022 13:50;118035;118185;118015;118170;59
07/04/2022 13:45;118060;118155;117990;118030;58
07/04/2022 13:40;118090;118245;118060;118060;57
07/04/2022 13:35;118055;118145;118025;118085;56
07/04/2022 13:30;118130;118170;118040;118055;55
07/04/2022 13:25;118145;118180;118075;118135;54
07/04/2022 13:20;118095;118155;118045;118140;53
07/04/2022 13:15;118040;118135;118010;118100;52
07/04/2022 13:10;117970;118060;117940;118045;51
07/04/2022 13:05;117900;118040;117885;117970;50
07/04/2022 13:00;117955;118020;117885;117895;49
07/04/2022 12:55;117790;117990;117765;117955;48
07/04/2022 12:50;117985;117990;117780;117795;47
07/04/2022 12:45;118000;118080;117935;117985;46
07/04/2022 12:40;118095;118140;117985;118005;45
07/04/2022 12:35;118010;118130;117935;118095;44
07/04/2022 12:30;118045;118085;117870;118010;43
07/04/2022 12:25;118235;118260;118005;118045;42
07/04/2022 12:20;118175;118235;118115;118235;41
07/04/2022 12:15;118330;118335;118110;118180;40
07/04/2022 12:10;118175;118415;118170;118330;39
07/04/2022 12:05;118390;118400;118135;118180;38
07/04/2022 12:00;118055;118425;118040;118390;37
07/04/2022 11:55;118185;118275;118010;118050;36
07/04/2022 11:50;118025;118245;118010;118190;35
07/04/2022 11:45;118150;118195;117960;118020;34
07/04/2022 11:40;118385;118385;118100;118155;33
07/04/2022 11:35;118535;118580;118355;118385;32
07/04/2022 11:30;118205;118545;118170;118535;31
07/04/2022 11:25;118295;118315;118080;118205;30
07/04/2022 11:20;118275;118315;118100;118295;29
07/04/2022 11:15;118180;118320;118080;118280;28
07/04/2022 11:10;118155;118250;118085;118180;27
07/04/2022 11:05;118040;118215;118030;118155;26
07/04/2022 11:00;118230;118360;117955;118040;25
07/04/2022 10:55;118115;118255;118075;118235;24
07/04/2022 10:50;118175;118275;118110;118110;23
07/04/2022 10:45;118220;118355;118105;118180;22
07/04/2022 10:40;118390;118430;118210;118220;21
07/04/2022 10:35;118180;118395;117910;118390;20
07/04/2022 10:30;118215;118290;118075;118180;19
07/04/2022 10:25;118150;118215;118055;118215;18
07/04/2022 10:20;117975;118155;117895;118155;17
07/04/2022 10:15;117750;118015;117750;117975;16
07/04/2022 10:10;117655;117780;117590;117755;15
07/04/2022 10:05;117695;117710;117535;117655;14
07/04/2022 10:00;117880;117975;117610;117700;13
07/04/2022 09:55;117840;117950;117730;117875;12
07/04/2022 09:50;117750;117855;117705;117845;11
07/04/2022 09:45;117785;117830;117725;117745;10
07/04/2022 09:40;117810;117860;117745;117790;9
07/04/2022 09:35;117850;117865;117780;117810;8
07/04/2022 09:30;117875;117960;117785;117845;7
07/04/2022 09:25;117985;118025;117840;117880;6
07/04/2022 09:20;118040;118050;117850;117985;5
07/04/2022 09:15;118015;118120;117940;118045;4
07/04/2022 09:10;118095;118165;117965;118010;3
07/04/2022 09:05;118380;118490;118085;118095;2
07/04/2022 09:00;118560;118770;118355;118385;1
06/04/2022 17:50;118240;118315;118150;118205;107
06/04/2022 17:45;118375;118410;118235;118235;106
06/04/2022 17:40;118340;118465;118280;118370;105
06/04/2022 17:35;118315;118375;118235;118340;104
06/04/2022 17:30;118465;118525;118300;118315;103
06/04/2022 17:25;118320;118525;118315;118465;102
06/04/2022 17:20;118385;118400;118235;118325;101
06/04/2022 17:15;118525;118535;118325;118385;100
06/04/2022 17:10;118450;118550;118415;118530;99
06/04/2022 17:05;118365;118490;118325;118450;98
06/04/2022 17:00;118220;118390;118205;118370;97
06/04/2022 16:55;118205;118345;118140;118220;96
06/04/2022 16:50;118290;118390;118125;118205;95
06/04/2022 16:45;118275;118415;118230;118295;94
06/04/2022 16:40;118220;118330;118170;118275;93
06/04/2022 16:35;118020;118300;118005;118225;92
06/04/2022 16:30;117820;118140;117790;118025;91
06/04/2022 16:25;118015;118055;117735;117820;90
06/04/2022 16:20;118100;118165;117900;118020;89
06/04/2022 16:15;118085;118220;118065;118100;88
06/04/2022 16:10;118150;118265;118020;118080;87
06/04/2022 16:05;118440;118455;118060;118150;86
06/04/2022 16:00;118335;118605;118300;118440;85
06/04/2022 15:55;118270;118580;118270;118335;84
06/04/2022 15:50;118300;118435;118190;118270;83
06/04/2022 15:45;118225;118435;118210;118300;82
06/04/2022 15:40;118115;118510;118080;118230;81
06/04/2022 15:35;118090;118245;117965;118115;80
06/04/2022 15:30;117405;118250;117395;118090;79
06/04/2022 15:25;117315;117490;117210;117410;78
06/04/2022 15:20;117425;117520;117300;117320;77
06/04/2022 15:15;117355;117465;116915;117430;76
06/04/2022 15:10;117570;117625;117315;117350;75
06/04/2022 15:05;118220;118280;117555;117565;74
06/04/2022 15:00;117975;118495;117925;118220;73
06/04/2022 14:55;118150;118170;117915;117970;72
06/04/2022 14:50;118240;118260;118150;118155;71
06/04/2022 14:45;118350;118375;118210;118235;70
06/04/2022 14:40;118330;118460;118330;118345;69
06/04/2022 14:35;118445;118455;118290;118335;68
06/04/2022 14:30;118370;118450;118285;118445;67
06/04/2022 14:25;118380;118405;118290;118370;66
06/04/2022 14:20;118165;118425;118140;118385;65
06/04/2022 14:15;118215;118280;118120;118165;64
06/04/2022 14:10;118215;118295;118185;118210;63
06/04/2022 14:05;118325;118330;118135;118220;62
06/04/2022 14:00;118375;118430;118285;118330;61
06/04/2022 13:55;118395;118430;118325;118375;60
06/04/2022 13:50;118355;118395;118245;118390;59
06/04/2022 13:45;118315;118415;118240;118360;58
06/04/2022 13:40;118300;118365;118240;118315;57
06/04/2022 13:35;118270;118330;118170;118295;56
06/04/2022 13:30;118225;118305;118175;118275;55
06/04/2022 13:25;118280;118315;118170;118225;54
06/04/2022 13:20;118360;118365;118245;118280;53
06/04/2022 13:15;118490;118500;118320;118365;52
06/04/2022 13:10;118555;118605;118475;118490;51
06/04/2022 13:05;118610;118705;118545;118560;50
06/04/2022 13:00;118305;118630;118300;118605;49
06/04/2022 12:55;118390;118475;118290;118310;48
06/04/2022 12:50;118325;118420;118270;118390;47
06/04/2022 12:45;118155;118395;118040;118320;46
06/04/2022 12:40;118240;118430;118100;118160;45
06/04/2022 12:35;118045;118280;118025;118235;44
06/04/2022 12:30;117950;118175;117930;118045;43
06/04/2022 12:25;118080;118140;117895;117950;42
06/04/2022 12:20;118045;118100;117945;118085;41
06/04/2022 12:15;118005;118110;117980;118050;40
06/04/2022 12:10;118055;118075;117960;118010;39
06/04/2022 12:05;118220;118235;118045;118055;38
06/04/2022 12:00;118115;118280;118090;118215;37
06/04/2022 11:55;118010;118140;117955;118115;36
06/04/2022 11:50;118050;118085;117860;118010;35
06/04/2022 11:45;118230;118255;118020;118045;34
06/04/2022 11:40;118300;118345;118165;118225;33
06/04/2022 11:35;118265;118345;118185;118300;32
06/04/2022 11:30;118130;118315;118125;118265;31
06/04/2022 11:25;118105;118395;118085;118130;30
06/04/2022 11:20;117810;118155;117795;118110;29
06/04/2022 11:15;117795;117895;117760;117805;28
06/04/2022 11:10;117740;117845;117660;117800;27
06/04/2022 11:05;117810;117895;117700;117735;26
06/04/2022 11:00;117715;117980;117700;117810;25
06/04/2022 10:55;117955;117995;117680;117715;24
06/04/2022 10:50;117975;118140;117920;117960;23
06/04/2022 10:45;118025;118160;117865;117975;22
06/04/2022 10:40;118005;118170;117935;118020;21
06/04/2022 10:35;118215;118245;117840;118005;20
06/04/2022 10:30;118175;118350;118045;118215;19
06/04/2022 10:25;118505;118540;118160;118175;18
06/04/2022 10:20;118550;118620;118330;118505;17
06/04/2022 10:15;118760;118830;118460;118545;16
06/04/2022 10:10;118640;118860;118570;118760;15
06/04/2022 10:05;118650;118765;118580;118635;14
06/04/2022 10:00;118565;118785;118560;118650;13
06/04/2022 09:55;118410;118600;118330;118565;12
06/04/2022 09:50;118460;118630;118355;118415;11
06/04/2022 09:45;118745;118770;118455;118465;10
06/04/2022 09:40;118590;118750;118570;118740;9
06/04/2022 09:35;118470;118610;118410;118590;8
06/04/2022 09:30;118425;118490;118395;118470;7
06/04/2022 09:25;118380;118460;118330;118420;6
06/04/2022 09:20;118335;118445;118225;118385;5
06/04/2022 09:15;118315;118380;118060;118335;4
06/04/2022 09:10;118255;118470;118250;118315;3
06/04/2022 09:05;118420;118525;118245;118255;2
06/04/2022 09:00;118480;118690;118100;118420;1
05/04/2022 17:50;119040;119255;119040;119225;107
05/04/2022 17:45;119000;119090;118995;119040;106
05/04/2022 17:40;119100;119115;118955;119000;105
05/04/2022 17:35;119025;119140;118965;119100;104
05/04/2022 17:30;119020;119070;118980;119020;103
05/04/2022 17:25;119100;119120;118915;119020;102
05/04/2022 17:20;119190;119230;119060;119100;101
05/04/2022 17:15;118985;119230;118925;119195;100
05/04/2022 17:10;119040;119060;118900;118985;99
05/04/2022 17:05;119125;119145;119035;119045;98
05/04/2022 17:00;118935;119145;118930;119125;97
05/04/2022 16:55;118935;118985;118800;118935;96
05/04/2022 16:50;119055;119170;118930;118935;95
05/04/2022 16:45;119245;119265;119000;119055;94
05/04/2022 16:40;119300;119320;119210;119245;93
05/04/2022 16:35;119245;119370;119215;119300;92
05/04/2022 16:30;119295;119305;119170;119240;91
05/04/2022 16:25;119465;119490;119225;119295;90
05/04/2022 16:20;119220;119485;119070;119465;89
05/04/2022 16:15;119210;119270;119155;119220;88
05/04/2022 16:10;119415;119425;119135;119210;87
05/04/2022 16:05;119565;119600;119385;119415;86
05/04/2022 16:00;119700;119725;119530;119565;85
05/04/2022 15:55;119775;119780;119665;119700;84
05/04/2022 15:50;119815;119835;119760;119775;83
05/04/2022 15:45;119880;119890;119800;119820;82
05/04/2022 15:40;119755;119885;119725;119880;81
05/04/2022 15:35;119825;119900;119730;119755;80
05/04/2022 15:30;119795;119900;119775;119825;79
05/04/2022 15:25;119825;119870;119710;119795;78
05/04/2022 15:20;119865;119920;119790;119830;77
05/04/2022 15:15;119815;119870;119765;119865;76
05/04/2022 15:10;119580;119865;119570;119815;75
05/04/2022 15:05;119685;119690;119545;119585;74
05/04/2022 15:00;119920;119930;119575;119685;73
05/04/2022 14:55;120010;120015;119865;119920;72
05/04/2022 14:50;120105;120120;119970;120005;71
05/04/2022 14:45;120030;120120;119985;120100;70
05/04/2022 14:40;120185;120190;120030;120030;69
05/04/2022 14:35;120145;120250;120135;120180;68
05/04/2022 14:30;120185;120205;120105;120145;67
05/04/2022 14:25;120205;120225;120160;120185;66
05/04/2022 14:20;120205;120270;120200;120210;65
05/04/2022 14:15;120165;120245;120150;120200;64
05/04/2022 14:10;120195;120215;120135;120165;63
05/04/2022 14:05;120125;120195;120085;120190;62
05/04/2022 14:00;120085;120195;120065;120120;61
05/04/2022 13:55;120090;120125;120010;120085;60
05/04/2022 13:50;120080;120150;120065;120090;59
05/04/2022 13:45;119955;120080;119955;120075;58
05/04/2022 13:40;119915;119980;119885;119955;57
05/04/2022 13:35;119895;119975;119810;119910;56
05/04/2022 13:30;119875;119910;119765;119895;55
05/04/2022 13:25;120145;120155;119850;119875;54
05/04/2022 13:20;120330;120335;120125;120145;53
05/04/2022 13:15;120420;120420;120320;120330;52
05/04/2022 13:10;120435;120465;120395;120420;51
05/04/2022 13:05;120435;120460;120370;120435;50
05/04/2022 13:00;120395;120455;120350;120440;49
05/04/2022 12:55;120350;120425;120295;120390;48
05/04/2022 12:50;120385;120420;120305;120345;47
05/04/2022 12:45;120335;120410;120285;120380;46
05/04/2022 12:40;120320;120395;120285;120335;45
05/04/2022 12:35;120435;120470;120290;120320;44
05/04/2022 12:30;120285;120460;120265;120440;43
05/04/2022 12:25;120300;120340;120245;120290;42
05/04/2022 12:20;120280;120400;120275;120300;41
05/04/2022 12:15;120195;120340;120085;120285;40
05/04/2022 12:10;120275;120310;120155;120195;39
05/04/2022 12:05;120385;120425;120225;120270;38
05/04/2022 12:00;120490;120620;120375;120385;37
05/04/2022 11:55;120575;120585;120435;120490;36
05/04/2022 11:50;120590;120720;120550;120580;35
05/04/2022 11:45;120395;120615;120330;120595;34
05/04/2022 11:40;120440;120480;120325;120390;33
05/04/2022 11:35;120545;120600;120435;120445;32
05/04/2022 11:30;120640;120710;120470;120545;31
05/04/2022 11:25;120685;120735;120560;120645;30
05/04/2022 11:20;120840;120865;120580;120680;29
05/04/2022 11:15;120875;120875;120740;120840;28
05/04/2022 11:10;121115;121180;120835;120875;27
05/04/2022 11:05;121440;121445;121020;121115;26
05/04/2022 11:00;121540;121655;121410;121440;25
05/04/2022 10:55;121560;121610;121440;121545;24
05/04/2022 10:50;121770;121850;121560;121565;23
05/04/2022 10:45;121845;121850;121720;121770;22
05/04/2022 10:40;121540;121945;121465;121845;21
05/04/2022 10:35;121185;121565;121130;121535;20
05/04/2022 10:30;121360;121495;121160;121180;19
05/04/2022 10:25;121390;121430;121320;121365;18
05/04/2022 10:20;121265;121470;121260;121385;17
05/04/2022 10:15;121580;121590;121230;121265;16
05/04/2022 10:10;121540;121720;121530;121575;15
05/04/2022 10:05;121480;121560;121450;121540;14
05/04/2022 10:00;121320;121535;121290;121485;13
05/04/2022 09:55;121275;121350;121265;121320;12
05/04/2022 09:50;121150;121275;121120;121270;11
05/04/2022 09:45;121010;121165;121010;121155;10
05/04/2022 09:40;120970;121015;120920;121015;9
05/04/2022 09:35;120920;120985;120910;120970;8
05/04/2022 09:30;120885;120960;120870;120920;7
05/04/2022 09:25;120825;120900;120795;120885;6
05/04/2022 09:20;120865;120890;120805;120825;5
05/04/2022 09:15;120995;121070;120840;120865;4
05/04/2022 09:10;121095;121105;120965;120995;3
05/04/2022 09:05;121175;121240;121065;121095;2
05/04/2022 09:00;121445;121495;121170;121175;1
04/04/2022 17:50;121585;121645;121515;121530;107
04/04/2022 17:45;121620;121630;121575;121580;106
04/04/2022 17:40;121620;121635;121550;121625;105
04/04/2022 17:35;121605;121635;121585;121620;104
04/04/2022 17:30;121670;121685;121575;121600;103
04/04/2022 17:25;121580;121685;121575;121675;102
04/04/2022 17:20;121605;121625;121570;121575;101
04/04/2022 17:15;121540;121620;121525;121605;100
04/04/2022 17:10;121575;121585;121510;121545;99
04/04/2022 17:05;121590;121595;121490;121575;98
04/04/2022 17:00;121635;121640;121585;121585;97
04/04/2022 16:55;121675;121680;121570;121635;96
04/04/2022 16:50;121645;121735;121645;121670;95
04/04/2022 16:45;121600;121700;121565;121650;94
04/04/2022 16:40;121650;121685;121590;121600;93
04/04/2022 16:35;121680;121700;121620;121650;92
04/04/2022 16:30;121645;121680;121620;121680;91
04/04/2022 16:25;121680;121690;121630;121640;90
04/04/2022 16:20;121655;121715;121620;121680;89
04/04/2022 16:15;121685;121700;121635;121660;88
04/04/2022 16:10;121720;121765;121635;121690;87
04/04/2022 16:05;121710;121755;121690;121720;86
04/04/2022 16:00;121755;121760;121670;121710;85
04/04/2022 15:55;121695;121765;121670;121760;84
04/04/2022 15:50;121730;121755;121685;121700;83
04/04/2022 15:45;121665;121770;121620;121735;82
04/04/2022 15:40;121510;121680;121485;121660;81
04/04/2022 15:35;121615;121630;121450;121510;80
04/04/2022 15:30;121545;121650;121505;121615;79
04/04/2022 15:25;121375;121625;121325;121545;78
04/04/2022 15:20;121325;121420;121315;121370;77
